Date,LambertX,LambertY,tasminAdjust,tasmaxAdjust,tasAdjust,prtotAdjust,prsnAdjust
19760212,364000,1985000,271.08,277.25,274.58,0.0000000,0.0000000
19760213,364000,1985000,274.01,281.76,277.91,0.0000000,0.0000000
19760214,364000,1985000,275.07,283.22,278.81,0.0000000,0.0000000
19760215,364000,1985000,273.41,282.53,278.93,0.0000000,0.0000000
19760216,364000,1985000,273.48,282.86,276.75,0.0000000,0.0000000
19760217,364000,1985000,271.85,282.94,276.94,0.0000000,0.0000000
19760218,364000,1985000,272.46,285.33,279.51,0.0000000,0.0000000
19760219,364000,1985000,274.38,284.04,278.23,0.0000000,0.0000000
19760220,364000,1985000,271.61,281.16,276.23,0.0000000,0.0000000
19760221,364000,1985000,270.14,281.28,276.28,0.0000000,0.0000000
19760222,364000,1985000,269.99,281.78,275.54,0.0000000,0.0000000
19760223,364000,1985000,270.37,279.32,274.95,0.0000000,0.0000000
19760224,364000,1985000,274.92,279.59,277.07,0.0000000,0.0000000
19760225,364000,1985000,269.14,275.39,272.03,0.0000000,0.0000000
19760226,364000,1985000,266.44,277.79,270.93,0.0000000,0.0000000
19760227,364000,1985000,270.82,282.31,275.51,0.0000008,0.0000008
19760228,364000,1985000,272.77,283.22,277.47,0.0000000,0.0000000
19760229,364000,1985000,271.06,284.27,279.75,0.0000000,0.0000000
19760301,364000,1985000,271.15,288.67,280.74,0.0000000,0.0000000
19760302,364000,1985000,278.21,286.55,282.22,0.0000014,0.0000000
19760303,364000,1985000,279.19,282.45,280.95,0.0001202,0.0000000
19760304,364000,1985000,277.72,285.45,280.67,0.0000858,0.0000000
19760305,364000,1985000,279.00,281.59,280.30,0.0001368,0.0000000
19760306,364000,1985000,274.77,282.53,278.74,0.0000490,0.0000000
19760307,364000,1985000,274.77,279.59,276.39,0.0000403,0.0000000
19760308,364000,1985000,272.61,280.92,276.90,0.0000014,0.0000000
19760309,364000,1985000,274.12,280.09,276.61,0.0000468,0.0000000
19760310,364000,1985000,273.99,280.45,277.03,0.0000414,0.0000000
19760311,364000,1985000,272.79,285.01,279.78,0.0000000,0.0000000
19760312,364000,1985000,279.38,286.55,283.34,0.0000149,0.0000000
19760313,364000,1985000,283.37,290.96,286.83,0.0000012,0.0000000
19760314,364000,1985000,280.77,297.13,288.52,0.0000000,0.0000000
19760315,364000,1985000,284.85,298.40,292.48,0.0000000,0.0000000
19760316,364000,1985000,284.51,297.74,290.63,0.0000000,0.0000000
19760317,364000,1985000,279.79,288.74,283.69,0.0000224,0.0000000
19760318,364000,1985000,276.55,290.84,283.56,0.0000000,0.0000000
19760319,364000,1985000,279.90,284.26,281.88,0.0000096,0.0000000
19760320,364000,1985000,278.43,285.47,281.66,0.0000000,0.0000000
19760321,364000,1985000,279.23,286.01,282.68,0.0000097,0.0000000
19760322,364000,1985000,277.01,288.50,283.20,0.0000000,0.0000000
19760323,364000,1985000,276.67,286.86,281.10,0.0000000,0.0000000
19760324,364000,1985000,275.95,280.15,277.89,0.0000000,0.0000000
19760325,364000,1985000,273.72,281.02,277.74,0.0000000,0.0000000
19760326,364000,1985000,273.81,285.26,279.64,0.0000000,0.0000000
19760327,364000,1985000,270.14,287.31,279.93,0.0000000,0.0000000
19760328,364000,1985000,273.88,289.27,281.18,0.0000000,0.0000000
19760329,364000,1985000,274.87,288.77,281.54,0.0000000,0.0000000
19760330,364000,1985000,275.20,286.84,281.59,0.0000000,0.0000000
19760331,364000,1985000,274.88,285.43,279.87,0.0000000,0.0000000
19760401,364000,1985000,274.32,288.04,280.89,0.0000000,0.0000000
19760402,364000,1985000,273.80,288.18,281.30,0.0000000,0.0000000
19760403,364000,1985000,276.25,284.70,280.84,0.0000000,0.0000000
19760404,364000,1985000,277.34,282.93,280.09,0.0000539,0.0000000
19760405,364000,1985000,277.16,286.25,281.28,0.0000000,0.0000000
19760406,364000,1985000,273.36,285.55,280.36,0.0000000,0.0000000
19760407,364000,1985000,274.45,284.22,279.50,0.0000000,0.0000000
19760408,364000,1985000,274.11,285.70,280.03,0.0000000,0.0000000
19760409,364000,1985000,274.66,286.36,280.08,0.0000000,0.0000000
19760410,364000,1985000,279.26,284.14,281.61,0.0001100,0.0000000
19760411,364000,1985000,278.59,285.61,283.30,0.0000033,0.0000000
19760412,364000,1985000,276.90,289.67,282.43,0.0000000,0.0000000
19760413,364000,1985000,277.46,288.22,282.34,0.0000139,0.0000000
19760414,364000,1985000,281.75,288.60,284.72,0.0000045,0.0000000
19760415,364000,1985000,281.20,286.82,284.40,0.0000402,0.0000000
19760416,364000,1985000,277.63,285.46,282.02,0.0000101,0.0000000
19760417,364000,1985000,280.63,287.79,283.94,0.0000000,0.0000000
19760418,364000,1985000,283.75,285.84,284.86,0.0001992,0.0000000
19760419,364000,1985000,283.48,286.67,285.33,0.0000991,0.0000000
19760420,364000,1985000,282.58,285.37,284.10,0.0000439,0.0000000
19760421,364000,1985000,282.67,286.08,284.40,0.0000723,0.0000000
19760422,364000,1985000,283.88,286.10,285.18,0.0001839,0.0000000
19760423,364000,1985000,282.98,289.76,287.01,0.0000000,0.0000000
19760424,364000,1985000,282.62,295.48,287.92,0.0000000,0.0000000
19760425,364000,1985000,283.34,296.11,290.10,0.0000000,0.0000000
19760426,364000,1985000,282.15,292.02,287.12,0.0000000,0.0000000
19760427,364000,1985000,277.12,289.98,285.52,0.0000000,0.0000000
19760428,364000,1985000,279.43,289.88,283.98,0.0000000,0.0000000
19760429,364000,1985000,281.16,287.02,284.65,0.0000250,0.0000000
19760430,364000,1985000,283.36,288.95,286.81,0.0000742,0.0000000
19760501,364000,1985000,282.27,286.95,284.89,0.0000282,0.0000000
19760502,364000,1985000,282.90,285.42,283.96,0.0000378,0.0000000
19760503,364000,1985000,279.15,285.65,282.20,0.0000239,0.0000000
19760504,364000,1985000,277.18,289.61,282.95,0.0000000,0.0000000
19760505,364000,1985000,280.81,295.92,288.83,0.0000078,0.0000000
19760506,364000,1985000,283.06,288.59,285.77,0.0001798,0.0000000
19760507,364000,1985000,281.97,292.58,285.88,0.0000856,0.0000000
19760508,364000,1985000,284.24,286.98,285.77,0.0000433,0.0000000
19760509,364000,1985000,284.27,294.89,288.24,0.0000000,0.0000000
19760510,364000,1985000,284.29,295.90,289.38,0.0000883,0.0000000
19760511,364000,1985000,282.41,286.35,284.41,0.0001437,0.0000000
19760512,364000,1985000,279.01,289.88,284.42,0.0000000,0.0000000
19760513,364000,1985000,279.63,287.56,284.57,0.0000186,0.0000000
19760514,364000,1985000,279.84,287.36,283.58,0.0000023,0.0000000
19760515,364000,1985000,280.74,286.92,284.45,0.0000048,0.0000000
19760516,364000,1985000,281.24,289.24,285.40,0.0000000,0.0000000
19760517,364000,1985000,280.57,292.83,287.03,0.0000000,0.0000000
19760518,364000,1985000,281.69,296.93,290.07,0.0000000,0.0000000
19760519,364000,1985000,284.00,290.00,286.66,0.0000000,0.0000000
19760520,364000,1985000,282.85,289.24,285.96,0.0000181,0.0000000
19760521,364000,1985000,284.21,288.39,286.57,0.0000071,0.0000000
19760522,364000,1985000,280.97,286.45,283.03,0.0000231,0.0000000
19760523,364000,1985000,278.11,289.04,282.04,0.0000812,0.0000000
19760524,364000,1985000,280.86,288.09,284.29,0.0000035,0.0000000
19760525,364000,1985000,281.49,290.93,286.76,0.0001605,0.0000000
19760526,364000,1985000,283.79,296.34,290.36,0.0000670,0.0000000
19760527,364000,1985000,286.75,298.47,291.98,0.0000703,0.0000000
19760528,364000,1985000,290.11,296.44,292.80,0.0000567,0.0000000
19760529,364000,1985000,288.50,298.17,293.03,0.0000019,0.0000000
19760530,364000,1985000,287.63,289.33,288.52,0.0000388,0.0000000
19760531,364000,1985000,287.01,292.82,290.35,0.0000515,0.0000000
19760601,364000,1985000,290.16,296.68,293.03,0.0000998,0.0000000
19760602,364000,1985000,287.31,293.85,290.66,0.0000000,0.0000000
19760603,364000,1985000,285.07,293.24,289.62,0.0000000,0.0000000
19760604,364000,1985000,286.07,293.74,289.69,0.0000000,0.0000000
19760605,364000,1985000,285.08,294.32,288.99,0.0000000,0.0000000
19760606,364000,1985000,284.86,289.95,287.48,0.0000050,0.0000000
19760607,364000,1985000,283.87,287.15,285.75,0.0000659,0.0000000
19760608,364000,1985000,283.89,288.33,286.28,0.0000447,0.0000000
19760609,364000,1985000,283.67,291.67,287.09,0.0000000,0.0000000
19760610,364000,1985000,283.17,291.55,287.27,0.0000000,0.0000000
19760611,364000,1985000,284.90,288.91,286.49,0.0000691,0.0000000
19760612,364000,1985000,285.51,289.11,287.26,0.0001711,0.0000000
19760613,364000,1985000,286.25,289.54,287.88,0.0000269,0.0000000
19760614,364000,1985000,286.58,290.14,288.36,0.0000152,0.0000000
19760615,364000,1985000,285.18,290.02,288.36,0.0000014,0.0000000
19760616,364000,1985000,283.34,290.51,287.09,0.0000000,0.0000000
19760617,364000,1985000,281.79,290.97,286.81,0.0000000,0.0000000
19760618,364000,1985000,284.89,291.24,288.06,0.0000013,0.0000000
19760619,364000,1985000,283.74,293.17,289.24,0.0000000,0.0000000
19760620,364000,1985000,284.68,290.54,287.81,0.0001201,0.0000000
19760621,364000,1985000,283.35,287.99,285.78,0.0000030,0.0000000
19760622,364000,1985000,282.28,288.09,285.73,0.0000360,0.0000000
19760623,364000,1985000,281.88,289.40,285.39,0.0000271,0.0000000
19760624,364000,1985000,283.97,292.34,287.75,0.0000000,0.0000000
19760625,364000,1985000,284.73,292.99,288.40,0.0000000,0.0000000
19760626,364000,1985000,284.50,294.08,289.51,0.0000000,0.0000000
19760627,364000,1985000,286.09,295.37,290.67,0.0000000,0.0000000
19760628,364000,1985000,285.59,295.89,290.14,0.0000141,0.0000000
19760629,364000,1985000,285.91,294.12,289.92,0.0000021,0.0000000
19760630,364000,1985000,285.61,299.15,293.44,0.0000000,0.0000000
19760701,364000,1985000,290.14,303.61,297.36,0.0000000,0.0000000
19760702,364000,1985000,291.68,299.90,295.49,0.0000000,0.0000000
19760703,364000,1985000,289.76,301.89,296.12,0.0000000,0.0000000
19760704,364000,1985000,291.70,304.66,298.13,0.0000000,0.0000000
19760705,364000,1985000,287.59,298.10,292.14,0.0000935,0.0000000
19760706,364000,1985000,285.42,295.01,290.73,0.0000000,0.0000000
19760707,364000,1985000,287.56,294.66,290.59,0.0000000,0.0000000
19760708,364000,1985000,284.75,296.74,290.48,0.0000000,0.0000000
19760709,364000,1985000,285.52,297.45,291.50,0.0000039,0.0000000
19760710,364000,1985000,289.48,298.42,294.11,0.0000000,0.0000000
19760711,364000,1985000,290.74,295.53,293.31,0.0002229,0.0000000
19760712,364000,1985000,288.96,296.68,293.52,0.0000000,0.0000000
19760713,364000,1985000,288.01,298.60,292.93,0.0000174,0.0000000
19760714,364000,1985000,287.74,296.78,291.54,0.0000000,0.0000000
19760715,364000,1985000,286.35,296.30,291.49,0.0000000,0.0000000
19760716,364000,1985000,286.45,297.36,292.53,0.0000000,0.0000000
19760717,364000,1985000,285.68,301.82,294.67,0.0000000,0.0000000
19760718,364000,1985000,290.53,304.66,297.73,0.0000000,0.0000000
19760719,364000,1985000,293.27,304.23,298.61,0.0000000,0.0000000
19760720,364000,1985000,290.10,296.17,293.27,0.0000393,0.0000000
19760721,364000,1985000,290.48,296.07,293.66,0.0001269,0.0000000
19760722,364000,1985000,290.09,294.74,292.50,0.0000091,0.0000000
19760723,364000,1985000,288.08,292.82,290.52,0.0000000,0.0000000
19760724,364000,1985000,286.22,296.84,290.64,0.0000000,0.0000000
19760725,364000,1985000,287.52,294.59,290.94,0.0000524,0.0000000
19760726,364000,1985000,289.76,297.14,293.42,0.0000063,0.0000000
19760727,364000,1985000,288.72,297.98,293.46,0.0000000,0.0000000
19760728,364000,1985000,288.56,300.10,294.60,0.0000000,0.0000000
19760729,364000,1985000,290.44,304.01,297.34,0.0000000,0.0000000
19760730,364000,1985000,291.14,300.22,295.60,0.0000000,0.0000000
19760731,364000,1985000,290.23,297.99,294.10,0.0000000,0.0000000
19760801,364000,1985000,290.25,295.66,293.07,0.0000714,0.0000000
19760802,364000,1985000,289.12,296.73,293.04,0.0000067,0.0000000
19760803,364000,1985000,287.07,299.07,292.17,0.0000000,0.0000000
19760804,364000,1985000,287.93,298.90,293.75,0.0000000,0.0000000
19760805,364000,1985000,288.34,293.06,290.27,0.0000860,0.0000000
19760806,364000,1985000,286.86,294.77,290.28,0.0000015,0.0000000
19760807,364000,1985000,285.05,295.56,290.79,0.0000000,0.0000000
19760808,364000,1985000,288.90,297.91,293.20,0.0000000,0.0000000
19760809,364000,1985000,288.18,301.59,295.65,0.0000000,0.0000000
19760810,364000,1985000,290.54,304.37,297.02,0.0000000,0.0000000
19760811,364000,1985000,291.01,301.50,296.70,0.0000000,0.0000000
19760812,364000,1985000,291.58,302.92,296.29,0.0000000,0.0000000
19760813,364000,1985000,291.37,301.79,296.05,0.0000000,0.0000000
19760814,364000,1985000,289.62,299.33,294.60,0.0000000,0.0000000
19760815,364000,1985000,288.82,294.50,291.05,0.0000152,0.0000000
19760816,364000,1985000,289.70,294.93,292.11,0.0000281,0.0000000
19760817,364000,1985000,288.06,295.89,292.00,0.0000000,0.0000000
19760818,364000,1985000,285.81,299.11,292.95,0.0000000,0.0000000
19760819,364000,1985000,288.74,300.84,294.58,0.0000000,0.0000000
19760820,364000,1985000,289.81,303.83,297.70,0.0000810,0.0000000
19760821,364000,1985000,292.11,297.25,294.78,0.0000388,0.0000000
19760822,364000,1985000,287.99,296.90,293.77,0.0000049,0.0000000
19760823,364000,1985000,287.93,292.13,290.73,0.0000626,0.0000000
19760824,364000,1985000,287.26,296.65,291.18,0.0000000,0.0000000
19760825,364000,1985000,287.68,299.16,294.17,0.0000000,0.0000000
19760826,364000,1985000,290.01,301.52,296.17,0.0000000,0.0000000
19760827,364000,1985000,291.73,294.80,293.08,0.0000000,0.0000000
19760828,364000,1985000,289.05,294.98,291.58,0.0000045,0.0000000
19760829,364000,1985000,287.95,292.16,289.64,0.0001264,0.0000000
19760830,364000,1985000,287.88,293.30,290.04,0.0000077,0.0000000
19760831,364000,1985000,288.87,293.52,290.98,0.0001696,0.0000000
19760901,364000,1985000,287.75,295.54,291.24,0.0000051,0.0000000
19760902,364000,1985000,286.27,296.64,291.52,0.0000000,0.0000000
19760903,364000,1985000,287.18,302.01,292.81,0.0000000,0.0000000
19760904,364000,1985000,288.64,299.30,293.18,0.0000000,0.0000000
19760905,364000,1985000,290.02,301.90,295.95,0.0000000,0.0000000
19760906,364000,1985000,290.27,301.47,294.36,0.0000453,0.0000000
19760907,364000,1985000,286.35,291.98,288.86,0.0001434,0.0000000
19760908,364000,1985000,283.66,292.93,288.76,0.0000000,0.0000000
19760909,364000,1985000,284.80,294.65,289.34,0.0000041,0.0000000
19760910,364000,1985000,286.40,291.08,288.32,0.0000168,0.0000000
19760911,364000,1985000,283.24,291.75,286.56,0.0000000,0.0000000
19760912,364000,1985000,280.32,292.79,285.21,0.0000000,0.0000000
19760913,364000,1985000,285.41,291.59,288.58,0.0000035,0.0000000
19760914,364000,1985000,286.64,295.99,290.57,0.0000000,0.0000000
19760915,364000,1985000,285.33,299.01,291.39,0.0000000,0.0000000
19760916,364000,1985000,287.60,300.73,293.95,0.0000000,0.0000000
19760917,364000,1985000,289.49,298.27,293.42,0.0000078,0.0000000
19760918,364000,1985000,286.61,292.63,289.10,0.0000443,0.0000000
19760919,364000,1985000,284.00,295.20,288.90,0.0000000,0.0000000
19760920,364000,1985000,284.76,293.74,290.16,0.0000256,0.0000000
19760921,364000,1985000,283.61,290.41,286.89,0.0000562,0.0000000
19760922,364000,1985000,282.90,296.77,289.61,0.0000000,0.0000000
19760923,364000,1985000,285.36,298.98,291.46,0.0000000,0.0000000
19760924,364000,1985000,289.09,295.02,291.54,0.0004480,0.0000000
19760925,364000,1985000,283.54,293.30,288.87,0.0000576,0.0000000
19760926,364000,1985000,282.04,294.12,287.38,0.0000000,0.0000000
19760927,364000,1985000,286.46,293.98,289.48,0.0000394,0.0000000
19760928,364000,1985000,284.24,289.37,287.96,0.0000531,0.0000000
19760929,364000,1985000,284.68,290.43,286.84,0.0001541,0.0000000
19760930,364000,1985000,285.46,292.41,288.29,0.0000671,0.0000000
19761001,364000,1985000,284.71,287.60,285.95,0.0001224,0.0000000
19761002,364000,1985000,282.89,288.55,286.08,0.0000016,0.0000000
19761003,364000,1985000,280.72,289.46,284.09,0.0000000,0.0000000
19761004,364000,1985000,282.59,286.45,285.20,0.0001392,0.0000000
19761005,364000,1985000,282.37,287.80,284.14,0.0002102,0.0000000
19761006,364000,1985000,282.80,287.77,285.09,0.0001554,0.0000000
19761007,364000,1985000,283.65,287.74,285.57,0.0001014,0.0000000
19761008,364000,1985000,281.95,288.47,284.48,0.0000284,0.0000000
19761009,364000,1985000,284.53,290.80,287.21,0.0000322,0.0000000
19761010,364000,1985000,282.86,289.65,286.08,0.0000012,0.0000000
19761011,364000,1985000,283.10,288.84,285.46,0.0000084,0.0000000
19761012,364000,1985000,281.74,290.78,285.57,0.0000318,0.0000000
19761013,364000,1985000,283.90,288.54,285.73,0.0002079,0.0000000
19761014,364000,1985000,284.67,288.68,286.83,0.0000967,0.0000000
19761015,364000,1985000,284.99,288.77,286.39,0.0000012,0.0000000
19761016,364000,1985000,283.10,290.18,285.41,0.0000000,0.0000000
19761017,364000,1985000,279.45,291.83,284.71,0.0000000,0.0000000
19761018,364000,1985000,280.56,291.64,285.51,0.0000000,0.0000000
19761019,364000,1985000,280.51,291.73,285.25,0.0000000,0.0000000
19761020,364000,1985000,280.12,293.60,286.48,0.0000000,0.0000000
19761021,364000,1985000,283.38,294.07,287.61,0.0000000,0.0000000
19761022,364000,1985000,282.14,288.93,284.71,0.0000125,0.0000000
19761023,364000,1985000,279.63,290.53,283.58,0.0000000,0.0000000
19761024,364000,1985000,282.13,295.31,289.09,0.0000027,0.0000000
19761025,364000,1985000,284.03,294.38,288.70,0.0000000,0.0000000
19761026,364000,1985000,283.40,292.51,286.77,0.0000814,0.0000000
19761027,364000,1985000,282.95,286.02,284.44,0.0002646,0.0000000
19761028,364000,1985000,282.78,286.14,283.93,0.0001328,0.0000000
19761029,364000,1985000,283.46,286.55,284.80,0.0002029,0.0000000
19761030,364000,1985000,282.31,286.34,283.74,0.0001131,0.0000000
19761031,364000,1985000,280.77,284.51,283.08,0.0000978,0.0000000
19761101,364000,1985000,279.45,286.52,282.04,0.0001156,0.0000000
19761102,364000,1985000,278.62,286.03,283.93,0.0000243,0.0000000
19761103,364000,1985000,279.49,286.82,282.23,0.0000383,0.0000000
19761104,364000,1985000,280.35,287.58,283.90,0.0001116,0.0000000
19761105,364000,1985000,276.79,283.49,281.22,0.0000000,0.0000000
19761106,364000,1985000,275.71,287.40,281.57,0.0001106,0.0000000
19761107,364000,1985000,285.47,288.45,286.73,0.0000182,0.0000000
19761108,364000,1985000,282.91,288.55,285.48,0.0000165,0.0000000
19761109,364000,1985000,285.13,287.73,286.01,0.0001873,0.0000000
19761110,364000,1985000,281.81,286.26,283.94,0.0000050,0.0000000
19761111,364000,1985000,276.35,283.14,280.59,0.0000000,0.0000000
19761112,364000,1985000,271.35,277.86,274.16,0.0000000,0.0000000
19761113,364000,1985000,269.47,277.78,273.03,0.0000000,0.0000000
19761114,364000,1985000,270.93,279.61,274.03,0.0000000,0.0000000
19761115,364000,1985000,274.88,285.15,279.01,0.0000000,0.0000000
19761116,364000,1985000,274.55,280.57,279.30,0.0000000,0.0000000
19761117,364000,1985000,272.15,277.28,274.64,0.0000004,0.0000004
19761118,364000,1985000,271.90,274.27,272.95,0.0000000,0.0000000
19761119,364000,1985000,269.35,275.55,272.40,0.0000000,0.0000000
19761120,364000,1985000,269.45,277.95,272.70,0.0000000,0.0000000
19761121,364000,1985000,274.78,281.85,277.68,0.0000632,0.0000000
19761122,364000,1985000,272.73,283.78,278.05,0.0000000,0.0000000
19761123,364000,1985000,275.42,283.16,278.63,0.0000000,0.0000000
19761124,364000,1985000,273.42,282.14,278.48,0.0000000,0.0000000
19761125,364000,1985000,273.45,281.28,279.45,0.0000000,0.0000000
19761126,364000,1985000,277.68,280.93,279.50,0.0000032,0.0000000
19761127,364000,1985000,279.39,282.75,280.95,0.0001102,0.0000000
19761128,364000,1985000,280.04,284.08,281.82,0.0000039,0.0000000
19761129,364000,1985000,279.94,283.03,281.75,0.0000938,0.0000000
19761130,364000,1985000,278.02,282.91,280.53,0.0000300,0.0000000
19761201,364000,1985000,274.80,283.20,279.41,0.0000000,0.0000000
19761202,364000,1985000,276.77,284.21,279.72,0.0000000,0.0000000
19761203,364000,1985000,278.64,287.11,282.77,0.0000000,0.0000000
19761204,364000,1985000,278.97,282.08,280.14,0.0000302,0.0000000
19761205,364000,1985000,276.36,282.39,279.04,0.0000035,0.0000000
19761206,364000,1985000,280.15,288.76,284.46,0.0000000,0.0000000
19761207,364000,1985000,281.98,285.27,283.75,0.0000620,0.0000000
19761208,364000,1985000,281.34,284.17,282.61,0.0001717,0.0000000
19761209,364000,1985000,281.20,284.61,282.70,0.0001366,0.0000000
19761210,364000,1985000,277.80,278.01,277.89,0.0000212,0.0000000
19761211,364000,1985000,280.14,283.98,281.92,0.0001740,0.0000000
19761212,364000,1985000,279.42,283.21,280.86,0.0000140,0.0000000
19761213,364000,1985000,278.96,287.37,283.65,0.0000000,0.0000000
19761214,364000,1985000,282.51,287.59,285.13,0.0000000,0.0000000
19761215,364000,1985000,280.79,285.62,282.93,0.0000000,0.0000000
19761216,364000,1985000,278.54,282.71,280.84,0.0000467,0.0000000
19761217,364000,1985000,279.48,280.96,280.20,0.0003960,0.0000000
19761218,364000,1985000,279.05,283.86,280.99,0.0000789,0.0000000
19761219,364000,1985000,284.40,288.09,286.50,0.0001785,0.0000000
19761220,364000,1985000,284.15,290.50,286.12,0.0000000,0.0000000
19761221,364000,1985000,282.59,289.67,285.92,0.0000000,0.0000000
19761222,364000,1985000,282.55,287.99,284.36,0.0000689,0.0000000
19761223,364000,1985000,282.67,284.02,283.40,0.0000720,0.0000000
19761224,364000,1985000,281.37,283.52,282.57,0.0001778,0.0000000
19761225,364000,1985000,270.27,279.79,277.70,0.0000116,0.0000000
19761226,364000,1985000,267.38,271.87,269.79,0.0000000,0.0000000
19761227,364000,1985000,267.04,272.47,269.53,0.0000054,0.0000054
19761228,364000,1985000,273.36,285.23,278.14,0.0001304,0.0000043
19761229,364000,1985000,271.51,283.49,278.59,0.0000000,0.0000000
19761230,364000,1985000,275.79,286.24,280.80,0.0000000,0.0000000
19761231,364000,1985000,280.49,286.78,284.70,0.0000280,0.0000000
19770101,364000,1985000,278.74,284.84,280.83,0.0000000,0.0000000
19770102,364000,1985000,276.07,286.31,282.17,0.0000000,0.0000000
19770103,364000,1985000,279.23,287.11,282.54,0.0000000,0.0000000
19770104,364000,1985000,280.44,284.79,282.92,0.0000013,0.0000000
19770105,364000,1985000,275.97,278.87,277.11,0.0000519,0.0000000
19770106,364000,1985000,265.35,275.36,270.76,0.0000000,0.0000000
19770107,364000,1985000,260.44,263.30,261.74,0.0000000,0.0000000
19770108,364000,1985000,258.10,264.33,261.45,0.0000000,0.0000000
19770109,364000,1985000,265.83,268.91,267.58,0.0000174,0.0000174
19770110,364000,1985000,271.48,272.34,272.13,0.0000005,0.0000005
19770111,364000,1985000,271.53,276.17,274.16,0.0000000,0.0000000
19770112,364000,1985000,277.13,282.08,279.81,0.0000292,0.0000000
19770113,364000,1985000,276.70,286.64,282.55,0.0000000,0.0000000
19770114,364000,1985000,279.72,284.48,282.19,0.0000535,0.0000000
19770115,364000,1985000,275.89,289.94,282.82,0.0000428,0.0000000
19770116,364000,1985000,274.37,274.59,274.49,0.0000000,0.0000000
19770117,364000,1985000,269.72,272.87,270.89,0.0000464,0.0000464
19770118,364000,1985000,267.95,276.81,271.26,0.0000272,0.0000186
19770119,364000,1985000,274.84,275.09,274.95,0.0001398,0.0000000
19770120,364000,1985000,271.75,276.87,274.69,0.0000460,0.0000165
19770121,364000,1985000,271.72,275.89,274.39,0.0000027,0.0000000
19770122,364000,1985000,271.07,276.08,272.89,0.0000000,0.0000000
19770123,364000,1985000,270.87,281.89,277.34,0.0000000,0.0000000
19770124,364000,1985000,276.81,284.62,281.22,0.0000215,0.0000000
19770125,364000,1985000,281.66,284.94,283.24,0.0000369,0.0000000
19770126,364000,1985000,281.32,282.36,281.86,0.0000015,0.0000000
19770127,364000,1985000,277.71,288.11,282.16,0.0000000,0.0000000
19770128,364000,1985000,279.52,288.02,283.85,0.0000000,0.0000000
19770129,364000,1985000,280.49,285.06,282.01,0.0000162,0.0000000
19770130,364000,1985000,278.22,280.88,279.55,0.0000401,0.0000000
19770131,364000,1985000,275.60,281.91,279.33,0.0000000,0.0000000
19770201,364000,1985000,272.05,281.70,276.19,0.0000000,0.0000000
19770202,364000,1985000,273.48,278.86,275.95,0.0000151,0.0000000
19770203,364000,1985000,273.24,283.39,278.21,0.0000000,0.0000000
19770204,364000,1985000,275.69,286.10,281.42,0.0000000,0.0000000
19770205,364000,1985000,279.41,285.67,283.28,0.0000000,0.0000000
19770206,364000,1985000,280.12,286.04,283.50,0.0000119,0.0000000
19770207,364000,1985000,281.52,287.56,284.64,0.0000000,0.0000000
19770208,364000,1985000,277.25,284.67,281.44,0.0000136,0.0000000
19770209,364000,1985000,277.86,284.75,280.87,0.0000000,0.0000000
19770210,364000,1985000,275.31,284.84,280.00,0.0000000,0.0000000
19770211,364000,1985000,276.80,283.20,279.17,0.0000082,0.0000000
19770212,364000,1985000,278.56,286.78,281.76,0.0000025,0.0000000
19770213,364000,1985000,281.58,288.13,285.50,0.0000234,0.0000000
19770214,364000,1985000,284.20,287.74,286.48,0.0000378,0.0000000
19770215,364000,1985000,285.12,288.34,286.67,0.0001507,0.0000000
19770216,364000,1985000,282.36,285.10,283.25,0.0000667,0.0000000
19770217,364000,1985000,280.03,282.11,280.85,0.0000475,0.0000000
19770218,364000,1985000,280.57,285.15,282.42,0.0002994,0.0000000
19770219,364000,1985000,284.40,286.60,285.58,0.0002542,0.0000000
19770220,364000,1985000,284.77,287.83,286.16,0.0000023,0.0000000
19770221,364000,1985000,282.69,293.08,288.55,0.0000000,0.0000000
19770222,364000,1985000,283.01,285.87,283.82,0.0000090,0.0000000
19770223,364000,1985000,276.70,281.53,279.31,0.0000035,0.0000000
19770224,364000,1985000,273.44,281.75,276.66,0.0000000,0.0000000
19770225,364000,1985000,272.38,283.79,278.09,0.0000000,0.0000000
19770226,364000,1985000,272.20,282.03,276.33,0.0000000,0.0000000
19770227,364000,1985000,270.68,281.54,275.38,0.0000000,0.0000000
19770228,364000,1985000,272.08,283.74,277.30,0.0000000,0.0000000
19770301,364000,1985000,270.41,284.36,277.15,0.0000000,0.0000000
19770302,364000,1985000,278.69,284.75,281.27,0.0000000,0.0000000
19770303,364000,1985000,279.06,287.31,283.54,0.0000000,0.0000000
19770304,364000,1985000,277.78,288.31,281.62,0.0000000,0.0000000
19770305,364000,1985000,277.93,285.73,281.63,0.0000017,0.0000000
19770306,364000,1985000,279.95,292.08,285.00,0.0000184,0.0000000
19770307,364000,1985000,278.81,287.72,282.12,0.0000282,0.0000000
19770308,364000,1985000,277.13,290.50,284.42,0.0000000,0.0000000
19770309,364000,1985000,282.41,293.60,286.92,0.0000000,0.0000000
19770310,364000,1985000,282.54,287.26,285.37,0.0000092,0.0000000
19770311,364000,1985000,284.02,288.64,285.89,0.0000163,0.0000000
19770312,364000,1985000,285.76,288.39,286.93,0.0000207,0.0000000
19770313,364000,1985000,285.78,295.43,290.76,0.0000000,0.0000000
19770314,364000,1985000,284.17,294.43,289.46,0.0000000,0.0000000
19770315,364000,1985000,285.79,291.74,288.52,0.0000000,0.0000000
