Date,LambertX,LambertY,tasminAdjust,tasmaxAdjust,tasAdjust,prtotAdjust,prsnAdjust
20650222,364000,1985000,274.63,282.33,279.03,0.0000000,0.0000000
20650223,364000,1985000,272.63,283.74,277.09,0.0000000,0.0000000
20650224,364000,1985000,271.52,284.14,279.00,0.0000039,0.0000000
20650225,364000,1985000,281.47,283.19,282.30,0.0000225,0.0000000
20650226,364000,1985000,279.23,281.57,280.17,0.0000319,0.0000000
20650227,364000,1985000,280.09,286.31,283.50,0.0000223,0.0000000
20650228,364000,1985000,280.51,283.52,281.67,0.0000252,0.0000000
20650301,364000,1985000,277.03,286.05,281.45,0.0000000,0.0000000
20650302,364000,1985000,277.54,287.15,281.70,0.0000000,0.0000000
20650303,364000,1985000,280.51,290.47,285.26,0.0000000,0.0000000
20650304,364000,1985000,278.75,286.77,282.43,0.0000115,0.0000000
20650305,364000,1985000,275.34,287.51,281.58,0.0000000,0.0000000
20650306,364000,1985000,277.23,290.49,284.48,0.0000000,0.0000000
20650307,364000,1985000,280.95,294.24,287.43,0.0000000,0.0000000
20650308,364000,1985000,285.87,291.83,289.24,0.0000058,0.0000000
20650309,364000,1985000,284.25,288.19,286.25,0.0000371,0.0000000
20650310,364000,1985000,283.11,289.77,286.27,0.0001115,0.0000000
20650311,364000,1985000,280.27,287.88,284.71,0.0000150,0.0000000
20650312,364000,1985000,281.21,292.10,286.45,0.0000124,0.0000000
20650313,364000,1985000,283.85,293.60,287.75,0.0000142,0.0000000
20650314,364000,1985000,281.15,287.27,283.58,0.0000000,0.0000000
20650315,364000,1985000,279.44,292.96,286.64,0.0000000,0.0000000
20650316,364000,1985000,284.05,295.19,292.68,0.0000000,0.0000000
20650317,364000,1985000,281.01,288.14,284.13,0.0001821,0.0000000
20650318,364000,1985000,278.45,288.98,282.90,0.0000000,0.0000000
20650319,364000,1985000,278.40,292.46,285.97,0.0000000,0.0000000
20650320,364000,1985000,283.09,295.91,289.08,0.0000000,0.0000000
20650321,364000,1985000,285.34,296.52,289.90,0.0000298,0.0000000
20650322,364000,1985000,282.56,286.92,284.94,0.0000057,0.0000000
20650323,364000,1985000,278.04,289.86,284.88,0.0000000,0.0000000
20650324,364000,1985000,280.63,294.77,288.46,0.0000000,0.0000000
20650325,364000,1985000,285.26,298.00,290.47,0.0000000,0.0000000
20650326,364000,1985000,285.90,292.02,288.88,0.0000000,0.0000000
20650327,364000,1985000,285.42,291.47,288.38,0.0000000,0.0000000
20650328,364000,1985000,284.09,297.40,289.56,0.0000000,0.0000000
20650329,364000,1985000,285.89,293.83,289.80,0.0000000,0.0000000
20650330,364000,1985000,286.52,297.11,291.02,0.0000000,0.0000000
20650331,364000,1985000,283.37,296.60,288.41,0.0000000,0.0000000
20650401,364000,1985000,282.20,297.26,289.42,0.0000000,0.0000000
20650402,364000,1985000,284.55,296.67,290.77,0.0000000,0.0000000
20650403,364000,1985000,287.55,293.56,290.70,0.0000000,0.0000000
20650404,364000,1985000,286.91,296.31,291.23,0.0000000,0.0000000
20650405,364000,1985000,288.32,294.43,291.45,0.0001251,0.0000000
20650406,364000,1985000,281.97,289.43,287.02,0.0001291,0.0000000
20650407,364000,1985000,279.88,286.51,282.86,0.0000000,0.0000000
20650408,364000,1985000,276.97,289.83,284.68,0.0000000,0.0000000
20650409,364000,1985000,280.99,294.86,288.70,0.0000328,0.0000000
20650410,364000,1985000,286.42,287.52,286.84,0.0000690,0.0000000
20650411,364000,1985000,284.42,288.58,286.48,0.0000000,0.0000000
20650412,364000,1985000,281.85,289.33,285.41,0.0000583,0.0000000
20650413,364000,1985000,280.22,289.52,285.29,0.0000000,0.0000000
20650414,364000,1985000,284.38,290.09,287.53,0.0000000,0.0000000
20650415,364000,1985000,283.42,292.28,288.10,0.0000000,0.0000000
20650416,364000,1985000,286.52,295.36,291.23,0.0000014,0.0000000
20650417,364000,1985000,285.74,302.20,293.19,0.0000000,0.0000000
20650418,364000,1985000,284.50,292.05,287.92,0.0000175,0.0000000
20650419,364000,1985000,282.99,292.40,287.08,0.0000000,0.0000000
20650420,364000,1985000,286.02,287.26,286.65,0.0000067,0.0000000
20650421,364000,1985000,283.92,288.88,286.27,0.0000252,0.0000000
20650422,364000,1985000,285.65,297.43,290.99,0.0000000,0.0000000
20650423,364000,1985000,287.42,293.59,290.61,0.0000138,0.0000000
20650424,364000,1985000,289.76,292.38,291.40,0.0000094,0.0000000
20650425,364000,1985000,287.62,295.53,292.43,0.0000000,0.0000000
20650426,364000,1985000,286.27,303.52,294.37,0.0000000,0.0000000
20650427,364000,1985000,287.08,291.77,289.55,0.0000000,0.0000000
20650428,364000,1985000,285.74,291.17,288.92,0.0000188,0.0000000
20650429,364000,1985000,283.56,288.00,285.39,0.0000072,0.0000000
20650430,364000,1985000,281.18,287.43,284.12,0.0000080,0.0000000
20650501,364000,1985000,284.05,290.10,287.01,0.0000030,0.0000000
20650502,364000,1985000,283.62,289.20,286.44,0.0000000,0.0000000
20650503,364000,1985000,282.39,285.64,284.21,0.0001029,0.0000000
20650504,364000,1985000,281.44,285.59,283.64,0.0001438,0.0000000
20650505,364000,1985000,279.09,285.52,282.58,0.0000419,0.0000000
20650506,364000,1985000,277.77,286.96,281.58,0.0000083,0.0000000
20650507,364000,1985000,277.50,291.72,284.29,0.0000000,0.0000000
20650508,364000,1985000,282.67,291.67,288.08,0.0000000,0.0000000
20650509,364000,1985000,281.79,294.99,288.99,0.0000064,0.0000000
20650510,364000,1985000,283.17,291.60,286.55,0.0000000,0.0000000
20650511,364000,1985000,283.48,289.39,286.72,0.0002086,0.0000000
20650512,364000,1985000,281.04,292.61,287.09,0.0000000,0.0000000
20650513,364000,1985000,282.68,288.79,286.10,0.0000059,0.0000000
20650514,364000,1985000,285.27,292.64,288.98,0.0000000,0.0000000
20650515,364000,1985000,285.33,292.15,287.97,0.0000000,0.0000000
20650516,364000,1985000,284.38,292.53,288.34,0.0000111,0.0000000
20650517,364000,1985000,281.37,292.32,286.68,0.0000000,0.0000000
20650518,364000,1985000,284.36,293.86,289.35,0.0001109,0.0000000
20650519,364000,1985000,285.94,293.17,289.92,0.0000016,0.0000000
20650520,364000,1985000,283.99,288.57,286.10,0.0001047,0.0000000
20650521,364000,1985000,282.12,288.73,284.95,0.0000276,0.0000000
20650522,364000,1985000,283.02,289.45,286.11,0.0000436,0.0000000
20650523,364000,1985000,281.45,290.22,285.97,0.0000000,0.0000000
20650524,364000,1985000,282.84,294.30,288.13,0.0000000,0.0000000
20650525,364000,1985000,283.61,297.04,289.52,0.0000000,0.0000000
20650526,364000,1985000,284.03,298.73,292.12,0.0000000,0.0000000
20650527,364000,1985000,288.65,301.08,295.19,0.0000000,0.0000000
20650528,364000,1985000,288.43,300.47,293.39,0.0000000,0.0000000
20650529,364000,1985000,290.48,299.96,295.02,0.0000000,0.0000000
20650530,364000,1985000,290.12,297.88,293.75,0.0000000,0.0000000
20650531,364000,1985000,291.12,297.94,294.23,0.0000076,0.0000000
20650601,364000,1985000,290.21,296.62,293.15,0.0000205,0.0000000
20650602,364000,1985000,288.41,300.45,293.96,0.0000000,0.0000000
20650603,364000,1985000,287.35,296.97,293.13,0.0000000,0.0000000
20650604,364000,1985000,285.78,296.73,290.97,0.0000000,0.0000000
20650605,364000,1985000,285.83,293.75,289.61,0.0000000,0.0000000
20650606,364000,1985000,284.73,291.58,288.55,0.0000090,0.0000000
20650607,364000,1985000,283.76,291.86,287.68,0.0000000,0.0000000
20650608,364000,1985000,286.52,294.08,290.19,0.0000000,0.0000000
20650609,364000,1985000,285.67,294.17,289.69,0.0000000,0.0000000
20650610,364000,1985000,286.21,295.80,290.47,0.0000000,0.0000000
20650611,364000,1985000,286.49,299.74,293.47,0.0000000,0.0000000
20650612,364000,1985000,289.26,303.34,296.85,0.0000000,0.0000000
20650613,364000,1985000,291.44,302.56,297.79,0.0000000,0.0000000
20650614,364000,1985000,292.33,299.94,296.15,0.0000000,0.0000000
20650615,364000,1985000,291.34,298.13,294.61,0.0000185,0.0000000
20650616,364000,1985000,289.79,302.48,296.36,0.0000070,0.0000000
20650617,364000,1985000,291.38,302.12,297.12,0.0000000,0.0000000
20650618,364000,1985000,291.20,305.17,296.34,0.0000147,0.0000000
20650619,364000,1985000,290.04,298.44,294.38,0.0000557,0.0000000
20650620,364000,1985000,289.49,297.73,294.96,0.0000000,0.0000000
20650621,364000,1985000,289.35,305.34,296.02,0.0000017,0.0000000
20650622,364000,1985000,290.75,298.65,294.80,0.0000584,0.0000000
20650623,364000,1985000,288.67,299.54,294.95,0.0000000,0.0000000
20650624,364000,1985000,288.68,301.27,294.02,0.0000000,0.0000000
20650625,364000,1985000,290.01,300.18,294.68,0.0000000,0.0000000
20650626,364000,1985000,290.98,301.94,296.08,0.0000000,0.0000000
20650627,364000,1985000,291.15,304.23,298.10,0.0000000,0.0000000
20650628,364000,1985000,290.05,297.00,293.68,0.0000000,0.0000000
20650629,364000,1985000,288.20,295.67,291.95,0.0000134,0.0000000
20650630,364000,1985000,288.24,294.19,291.63,0.0001185,0.0000000
20650701,364000,1985000,286.89,297.54,292.94,0.0000000,0.0000000
20650702,364000,1985000,288.85,300.52,295.18,0.0000000,0.0000000
20650703,364000,1985000,292.28,300.22,296.27,0.0000000,0.0000000
20650704,364000,1985000,291.15,304.87,298.20,0.0000000,0.0000000
20650705,364000,1985000,292.54,307.40,298.74,0.0000000,0.0000000
20650706,364000,1985000,292.21,303.68,297.77,0.0000000,0.0000000
20650707,364000,1985000,291.52,305.92,299.14,0.0000000,0.0000000
20650708,364000,1985000,294.37,307.27,300.01,0.0000000,0.0000000
20650709,364000,1985000,292.80,295.40,294.02,0.0002073,0.0000000
20650710,364000,1985000,292.59,297.93,295.00,0.0001158,0.0000000
20650711,364000,1985000,293.62,302.33,297.76,0.0000220,0.0000000
20650712,364000,1985000,293.72,298.45,296.32,0.0001976,0.0000000
20650713,364000,1985000,293.62,300.69,297.02,0.0000000,0.0000000
20650714,364000,1985000,292.90,304.05,299.05,0.0000000,0.0000000
20650715,364000,1985000,292.54,306.05,299.31,0.0000000,0.0000000
20650716,364000,1985000,295.61,310.27,303.40,0.0000000,0.0000000
20650717,364000,1985000,299.41,310.55,305.12,0.0000000,0.0000000
20650718,364000,1985000,299.28,313.54,306.48,0.0000000,0.0000000
20650719,364000,1985000,300.96,314.98,307.63,0.0000000,0.0000000
20650720,364000,1985000,301.77,313.80,306.88,0.0000000,0.0000000
20650721,364000,1985000,297.83,308.17,302.58,0.0000000,0.0000000
20650722,364000,1985000,295.87,309.13,301.30,0.0000000,0.0000000
20650723,364000,1985000,295.99,312.39,304.34,0.0000000,0.0000000
20650724,364000,1985000,297.05,314.58,304.35,0.0000000,0.0000000
20650725,364000,1985000,298.39,314.72,306.09,0.0000000,0.0000000
20650726,364000,1985000,298.87,308.48,304.42,0.0000000,0.0000000
20650727,364000,1985000,295.25,304.32,298.87,0.0000000,0.0000000
20650728,364000,1985000,293.91,305.42,299.02,0.0000000,0.0000000
20650729,364000,1985000,298.41,313.27,304.45,0.0000000,0.0000000
20650730,364000,1985000,300.52,315.83,307.23,0.0000000,0.0000000
20650731,364000,1985000,299.00,312.78,304.38,0.0000268,0.0000000
20650801,364000,1985000,297.15,301.62,299.34,0.0000000,0.0000000
20650802,364000,1985000,295.93,308.01,301.06,0.0000000,0.0000000
20650803,364000,1985000,296.04,301.43,298.80,0.0000000,0.0000000
20650804,364000,1985000,295.71,299.34,297.13,0.0000045,0.0000000
20650805,364000,1985000,293.58,299.43,296.27,0.0000065,0.0000000
20650806,364000,1985000,292.02,300.23,295.44,0.0000033,0.0000000
20650807,364000,1985000,290.88,299.79,295.25,0.0000079,0.0000000
20650808,364000,1985000,290.67,299.86,295.60,0.0000064,0.0000000
20650809,364000,1985000,291.29,302.03,297.12,0.0000000,0.0000000
20650810,364000,1985000,291.73,301.96,296.88,0.0000000,0.0000000
20650811,364000,1985000,289.94,302.30,295.74,0.0000000,0.0000000
20650812,364000,1985000,292.00,302.80,298.10,0.0000253,0.0000000
20650813,364000,1985000,296.30,303.44,300.12,0.0000000,0.0000000
20650814,364000,1985000,296.06,301.74,298.73,0.0000448,0.0000000
20650815,364000,1985000,294.28,301.92,297.51,0.0000012,0.0000000
20650816,364000,1985000,294.62,299.37,297.15,0.0000567,0.0000000
20650817,364000,1985000,293.59,297.44,295.63,0.0001317,0.0000000
20650818,364000,1985000,290.85,299.31,295.63,0.0000000,0.0000000
20650819,364000,1985000,291.73,298.30,294.74,0.0000070,0.0000000
20650820,364000,1985000,290.85,300.46,296.15,0.0000000,0.0000000
20650821,364000,1985000,291.62,304.09,297.23,0.0000000,0.0000000
20650822,364000,1985000,291.27,297.83,294.51,0.0000636,0.0000000
20650823,364000,1985000,289.61,294.29,292.43,0.0000233,0.0000000
20650824,364000,1985000,289.22,299.03,293.76,0.0000000,0.0000000
20650825,364000,1985000,291.37,297.00,293.71,0.0003640,0.0000000
20650826,364000,1985000,290.08,297.62,294.15,0.0000019,0.0000000
20650827,364000,1985000,289.96,297.18,293.56,0.0000284,0.0000000
20650828,364000,1985000,289.90,298.15,294.10,0.0001064,0.0000000
20650829,364000,1985000,289.49,296.92,292.21,0.0000000,0.0000000
20650830,364000,1985000,289.11,298.07,293.91,0.0000000,0.0000000
20650831,364000,1985000,289.25,300.51,295.10,0.0000000,0.0000000
20650901,364000,1985000,286.22,301.19,293.54,0.0000000,0.0000000
20650902,364000,1985000,286.48,298.85,294.02,0.0000000,0.0000000
20650903,364000,1985000,289.92,301.35,296.37,0.0000183,0.0000000
20650904,364000,1985000,292.10,304.15,297.51,0.0000002,0.0000002
20650905,364000,1985000,291.58,303.57,298.10,0.0000000,0.0000000
20650906,364000,1985000,293.31,301.64,297.02,0.0000000,0.0000000
20650907,364000,1985000,292.88,299.76,295.81,0.0000030,0.0000000
20650908,364000,1985000,289.25,299.05,294.19,0.0000040,0.0000000
20650909,364000,1985000,288.60,298.36,293.14,0.0000000,0.0000000
20650910,364000,1985000,290.51,298.35,294.46,0.0000017,0.0000000
20650911,364000,1985000,288.22,298.39,292.95,0.0000000,0.0000000
20650912,364000,1985000,289.09,298.22,294.09,0.0000000,0.0000000
20650913,364000,1985000,288.36,299.67,293.95,0.0000000,0.0000000
20650914,364000,1985000,287.22,297.52,292.22,0.0000000,0.0000000
20650915,364000,1985000,287.43,299.29,292.93,0.0000000,0.0000000
20650916,364000,1985000,287.96,302.58,295.33,0.0000000,0.0000000
20650917,364000,1985000,290.08,301.88,295.45,0.0000000,0.0000000
20650918,364000,1985000,288.56,301.26,294.43,0.0000000,0.0000000
20650919,364000,1985000,289.02,300.88,295.08,0.0000000,0.0000000
20650920,364000,1985000,289.94,301.31,294.74,0.0000000,0.0000000
20650921,364000,1985000,288.71,297.69,293.13,0.0000025,0.0000000
20650922,364000,1985000,287.24,293.60,290.06,0.0000890,0.0000000
20650923,364000,1985000,283.37,290.85,287.20,0.0000154,0.0000000
20650924,364000,1985000,280.12,290.65,285.24,0.0000108,0.0000000
20650925,364000,1985000,283.48,290.32,287.44,0.0000337,0.0000000
20650926,364000,1985000,283.33,292.15,287.75,0.0000000,0.0000000
20650927,364000,1985000,285.85,297.08,291.09,0.0000000,0.0000000
20650928,364000,1985000,284.82,296.39,289.96,0.0000000,0.0000000
20650929,364000,1985000,283.51,296.97,289.87,0.0000000,0.0000000
20650930,364000,1985000,284.10,298.09,290.04,0.0000000,0.0000000
20651001,364000,1985000,283.76,297.85,290.12,0.0000000,0.0000000
20651002,364000,1985000,286.59,296.45,290.55,0.0000000,0.0000000
20651003,364000,1985000,285.34,301.28,291.21,0.0000000,0.0000000
20651004,364000,1985000,287.59,302.33,292.19,0.0000000,0.0000000
20651005,364000,1985000,287.13,300.95,292.32,0.0000000,0.0000000
20651006,364000,1985000,289.01,301.19,293.73,0.0000000,0.0000000
20651007,364000,1985000,287.75,300.95,295.40,0.0000000,0.0000000
20651008,364000,1985000,289.75,301.96,294.76,0.0000000,0.0000000
20651009,364000,1985000,287.24,295.70,291.12,0.0000457,0.0000000
20651010,364000,1985000,285.54,292.07,287.93,0.0000120,0.0000000
20651011,364000,1985000,282.94,293.14,287.89,0.0000000,0.0000000
20651012,364000,1985000,283.61,294.42,288.66,0.0000000,0.0000000
20651013,364000,1985000,284.38,293.31,289.11,0.0000000,0.0000000
20651014,364000,1985000,285.45,292.50,288.15,0.0000000,0.0000000
20651015,364000,1985000,285.22,290.27,287.76,0.0000476,0.0000000
20651016,364000,1985000,284.88,291.92,288.35,0.0000337,0.0000000
20651017,364000,1985000,284.32,291.13,287.73,0.0000271,0.0000000
20651018,364000,1985000,280.70,289.46,284.92,0.0004208,0.0000000
20651019,364000,1985000,280.10,288.66,283.66,0.0000000,0.0000000
20651020,364000,1985000,277.46,288.81,282.45,0.0000000,0.0000000
20651021,364000,1985000,277.06,291.69,283.71,0.0000000,0.0000000
20651022,364000,1985000,280.18,292.18,284.64,0.0000000,0.0000000
20651023,364000,1985000,280.57,292.91,286.19,0.0000000,0.0000000
20651024,364000,1985000,283.21,291.00,286.72,0.0000000,0.0000000
20651025,364000,1985000,281.11,290.08,284.89,0.0000047,0.0000000
20651026,364000,1985000,284.18,291.59,287.12,0.0000000,0.0000000
20651027,364000,1985000,281.62,292.04,288.02,0.0000330,0.0000000
20651028,364000,1985000,281.61,290.03,285.13,0.0000000,0.0000000
20651029,364000,1985000,283.51,290.22,287.77,0.0000013,0.0000000
20651030,364000,1985000,287.25,292.77,289.43,0.0000011,0.0000000
20651031,364000,1985000,283.80,293.22,287.68,0.0000000,0.0000000
20651101,364000,1985000,282.43,292.85,286.79,0.0000000,0.0000000
20651102,364000,1985000,283.67,293.10,287.32,0.0000000,0.0000000
20651103,364000,1985000,281.85,290.91,285.14,0.0000000,0.0000000
20651104,364000,1985000,279.51,294.58,284.74,0.0000000,0.0000000
20651105,364000,1985000,281.23,297.77,287.91,0.0000000,0.0000000
20651106,364000,1985000,280.61,295.66,285.87,0.0000000,0.0000000
20651107,364000,1985000,282.76,293.36,287.26,0.0000000,0.0000000
20651108,364000,1985000,286.54,295.53,291.85,0.0000000,0.0000000
20651109,364000,1985000,284.66,296.81,293.79,0.0000047,0.0000000
20651110,364000,1985000,281.95,289.68,285.91,0.0000241,0.0000000
20651111,364000,1985000,281.58,288.40,285.38,0.0002799,0.0000000
20651112,364000,1985000,283.66,287.83,286.03,0.0004746,0.0000000
20651113,364000,1985000,280.76,285.30,283.36,0.0000942,0.0000000
20651114,364000,1985000,280.45,284.46,282.64,0.0003667,0.0000000
20651115,364000,1985000,281.09,286.29,283.23,0.0000415,0.0000000
20651116,364000,1985000,277.03,285.71,281.15,0.0000000,0.0000000
20651117,364000,1985000,276.70,284.82,281.30,0.0000000,0.0000000
20651118,364000,1985000,274.82,280.91,277.82,0.0000000,0.0000000
20651119,364000,1985000,273.04,282.84,276.69,0.0000000,0.0000000
20651120,364000,1985000,276.86,283.89,280.32,0.0000183,0.0000000
20651121,364000,1985000,273.39,282.67,278.31,0.0000000,0.0000000
20651122,364000,1985000,270.28,280.70,275.80,0.0000000,0.0000000
20651123,364000,1985000,271.23,281.03,275.18,0.0000000,0.0000000
20651124,364000,1985000,277.49,286.62,280.99,0.0000184,0.0000000
20651125,364000,1985000,280.79,287.12,285.00,0.0000410,0.0000000
20651126,364000,1985000,283.17,290.22,286.39,0.0001558,0.0000000
20651127,364000,1985000,284.93,288.19,287.13,0.0001124,0.0000000
20651128,364000,1985000,284.38,289.26,286.39,0.0001612,0.0000000
20651129,364000,1985000,286.12,289.27,287.85,0.0002509,0.0000000
20651130,364000,1985000,286.45,291.40,288.45,0.0001334,0.0000000
20651201,364000,1985000,286.59,288.31,287.36,0.0001603,0.0000000
20651202,364000,1985000,283.27,287.49,284.63,0.0000562,0.0000000
20651203,364000,1985000,280.01,287.97,284.33,0.0000000,0.0000000
20651204,364000,1985000,276.70,287.03,283.20,0.0000000,0.0000000
20651205,364000,1985000,276.75,286.74,282.03,0.0000000,0.0000000
20651206,364000,1985000,277.80,284.30,282.28,0.0000000,0.0000000
20651207,364000,1985000,276.85,286.83,283.07,0.0000057,0.0000000
20651208,364000,1985000,277.47,283.89,280.06,0.0000000,0.0000000
20651209,364000,1985000,274.67,283.55,278.57,0.0000000,0.0000000
20651210,364000,1985000,273.57,284.71,278.03,0.0000000,0.0000000
20651211,364000,1985000,272.05,287.38,280.23,0.0000000,0.0000000
20651212,364000,1985000,276.80,285.22,280.35,0.0000000,0.0000000
20651213,364000,1985000,275.25,282.99,278.94,0.0000000,0.0000000
20651214,364000,1985000,275.36,283.14,280.83,0.0000000,0.0000000
20651215,364000,1985000,273.71,282.85,279.36,0.0000083,0.0000000
20651216,364000,1985000,276.17,281.63,278.98,0.0000000,0.0000000
20651217,364000,1985000,274.81,279.44,276.67,0.0000000,0.0000000
20651218,364000,1985000,272.76,279.04,275.89,0.0000000,0.0000000
20651219,364000,1985000,271.77,281.34,277.43,0.0000029,0.0000005
20651220,364000,1985000,278.66,287.10,281.62,0.0001862,0.0000000
20651221,364000,1985000,284.47,285.41,284.92,0.0000331,0.0000000
20651222,364000,1985000,283.92,287.75,285.81,0.0001352,0.0000000
20651223,364000,1985000,286.14,288.89,287.58,0.0000480,0.0000000
20651224,364000,1985000,281.63,286.18,283.89,0.0000691,0.0000000
20651225,364000,1985000,279.71,282.92,281.60,0.0000031,0.0000000
20651226,364000,1985000,279.15,284.70,281.75,0.0000000,0.0000000
20651227,364000,1985000,279.48,288.04,285.95,0.0000012,0.0000000
20651228,364000,1985000,281.31,287.60,284.46,0.0000082,0.0000000
20651229,364000,1985000,280.48,284.52,283.02,0.0000403,0.0000000
20651230,364000,1985000,277.65,284.95,282.02,0.0000000,0.0000000
20651231,364000,1985000,278.51,285.35,282.16,0.0000044,0.0000000
20660101,364000,1985000,277.69,285.72,282.48,0.0000070,0.0000000
20660102,364000,1985000,276.83,284.08,281.16,0.0000016,0.0000000
20660103,364000,1985000,279.88,285.79,282.38,0.0000023,0.0000000
20660104,364000,1985000,282.56,286.06,284.13,0.0000030,0.0000000
20660105,364000,1985000,281.70,286.14,284.51,0.0000249,0.0000000
20660106,364000,1985000,279.72,283.04,281.09,0.0000950,0.0000000
20660107,364000,1985000,279.98,282.93,281.30,0.0000861,0.0000000
20660108,364000,1985000,281.00,285.28,283.79,0.0000885,0.0000000
20660109,364000,1985000,283.45,286.72,284.71,0.0000668,0.0000000
20660110,364000,1985000,282.92,285.17,283.96,0.0001091,0.0000000
20660111,364000,1985000,281.65,284.98,283.76,0.0001117,0.0000000
20660112,364000,1985000,281.85,284.07,282.82,0.0000591,0.0000000
20660113,364000,1985000,278.98,279.48,279.14,0.0001247,0.0000000
20660114,364000,1985000,277.44,281.13,279.12,0.0000538,0.0000000
20660115,364000,1985000,280.00,282.16,281.16,0.0001362,0.0000000
20660116,364000,1985000,278.70,283.08,281.06,0.0000115,0.0000000
20660117,364000,1985000,278.16,281.37,279.51,0.0000264,0.0000000
20660118,364000,1985000,278.16,279.42,278.88,0.0000422,0.0000000
20660119,364000,1985000,277.10,277.25,277.18,0.0001430,0.0000000
20660120,364000,1985000,276.56,278.65,277.38,0.0001108,0.0000000
20660121,364000,1985000,276.35,284.25,279.50,0.0000784,0.0000000
20660122,364000,1985000,275.66,284.43,278.63,0.0000014,0.0000000
20660123,364000,1985000,277.59,282.05,279.90,0.0000239,0.0000000
20660124,364000,1985000,275.77,280.85,278.38,0.0000000,0.0000000
20660125,364000,1985000,277.64,285.52,280.70,0.0000511,0.0000000
20660126,364000,1985000,282.10,283.72,282.83,0.0000607,0.0000000
20660127,364000,1985000,279.34,280.19,279.64,0.0000583,0.0000000
20660128,364000,1985000,275.23,283.28,279.54,0.0000463,0.0000000
20660129,364000,1985000,280.04,289.98,284.15,0.0000469,0.0000000
20660130,364000,1985000,281.96,287.81,284.06,0.0000121,0.0000000
20660131,364000,1985000,281.38,290.68,286.46,0.0000000,0.0000000
20660201,364000,1985000,282.05,288.05,284.50,0.0000065,0.0000000
20660202,364000,1985000,278.84,285.26,284.02,0.0000064,0.0000000
20660203,364000,1985000,276.60,282.80,278.50,0.0000034,0.0000000
20660204,364000,1985000,277.04,281.95,279.81,0.0000175,0.0000000
20660205,364000,1985000,278.55,282.83,280.49,0.0001105,0.0000000
20660206,364000,1985000,278.90,285.30,283.25,0.0000478,0.0000000
20660207,364000,1985000,276.98,281.36,280.26,0.0000774,0.0000000
20660208,364000,1985000,274.69,280.01,277.71,0.0000304,0.0000000
20660209,364000,1985000,274.17,280.71,277.05,0.0000129,0.0000000
20660210,364000,1985000,278.71,286.78,282.75,0.0001981,0.0000000
20660211,364000,1985000,284.37,287.22,285.36,0.0000382,0.0000000
20660212,364000,1985000,282.82,287.05,284.83,0.0000315,0.0000000
20660213,364000,1985000,279.99,282.23,280.95,0.0001016,0.0000000
20660214,364000,1985000,277.79,280.97,279.07,0.0001727,0.0000000
20660215,364000,1985000,272.41,279.71,275.80,0.0000000,0.0000000
20660216,364000,1985000,270.92,281.16,275.34,0.0000000,0.0000000
20660217,364000,1985000,270.71,285.62,277.57,0.0000000,0.0000000
20660218,364000,1985000,272.53,287.66,279.05,0.0000000,0.0000000
20660219,364000,1985000,275.82,286.54,280.68,0.0000000,0.0000000
20660220,364000,1985000,277.67,285.74,281.53,0.0000000,0.0000000
20660221,364000,1985000,278.45,288.37,283.38,0.0000000,0.0000000
20660222,364000,1985000,279.31,290.57,284.91,0.0000000,0.0000000
20660223,364000,1985000,277.74,285.28,281.44,0.0000474,0.0000000
20660224,364000,1985000,277.39,288.47,282.07,0.0000000,0.0000000
20660225,364000,1985000,278.49,283.57,280.57,0.0000464,0.0000000
20660226,364000,1985000,279.94,285.74,283.00,0.0001840,0.0000000
20660227,364000,1985000,280.32,283.03,282.29,0.0000033,0.0000000
20660228,364000,1985000,279.44,287.02,283.24,0.0000049,0.0000000
20660301,364000,1985000,282.73,292.23,286.90,0.0000255,0.0000000
20660302,364000,1985000,285.73,293.75,289.25,0.0000000,0.0000000
20660303,364000,1985000,283.19,289.06,286.05,0.0001655,0.0000000
20660304,364000,1985000,283.74,286.40,285.18,0.0000935,0.0000000
20660305,364000,1985000,280.46,290.30,285.60,0.0000000,0.0000000
20660306,364000,1985000,286.48,292.17,288.42,0.0000000,0.0000000
20660307,364000,1985000,285.27,291.64,287.92,0.0000141,0.0000000
20660308,364000,1985000,283.64,292.04,288.25,0.0000597,0.0000000
20660309,364000,1985000,284.70,289.86,287.54,0.0000031,0.0000000
20660310,364000,1985000,285.56,289.31,287.63,0.0001419,0.0000000
20660311,364000,1985000,280.29,288.89,284.81,0.0000000,0.0000000
20660312,364000,1985000,278.76,293.45,284.49,0.0000000,0.0000000
20660313,364000,1985000,284.17,292.19,287.78,0.0000000,0.0000000
20660314,364000,1985000,279.63,286.35,283.34,0.0000000,0.0000000
20660315,364000,1985000,278.71,292.08,285.17,0.0000000,0.0000000
20660316,364000,1985000,283.62,289.96,287.30,0.0000174,0.0000000
20660317,364000,1985000,284.95,288.95,286.98,0.0001168,0.0000000
20660318,364000,1985000,280.68,286.05,283.61,0.0000413,0.0000000
20660319,364000,1985000,279.90,287.10,283.30,0.0000483,0.0000000
20660320,364000,1985000,282.46,286.49,284.00,0.0000608,0.0000000
20660321,364000,1985000,282.25,285.71,283.70,0.0000016,0.0000000
20660322,364000,1985000,281.78,282.76,282.15,0.0000817,0.0000000
20660323,364000,1985000,278.28,284.78,281.45,0.0000731,0.0000000
20660324,364000,1985000,277.40,283.24,279.99,0.0000126,0.0000000
20660325,364000,1985000,277.78,286.12,281.60,0.0000019,0.0000000
20660326,364000,1985000,276.67,286.25,281.97,0.0000015,0.0000000
